Name,First_name,Last_name,Href,Player_headshot
Jose Alvarez,Jose,Alvarez,/player/jose-alvarez-501625,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/501625/headshot/67/current"
R.J. Alvarez,R.J.,Alvarez,/player/r-j-alvarez-571439,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571439/headshot/67/current"
Yordan Alvarez,Yordan,Alvarez,/player/yordan-alvarez-670541,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670541/headshot/67/current"
Adbert Alzolay,Adbert,Alzolay,/player/adbert-alzolay-640470,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/640470/headshot/67/current"
Brian Anderson,Brian,Anderson,/player/brian-anderson-605119,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605119/headshot/67/current"
Ian Anderson,Ian,Anderson,/player/ian-anderson-666120,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666120/headshot/67/current"
Chase Anderson,Chase,Anderson,/player/chase-anderson-502624,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502624/headshot/67/current"
Shaun Anderson,Shaun,Anderson,/player/shaun-anderson-641312,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641312/headshot/67/current"
Tim Anderson,Tim,Anderson,/player/tim-anderson-641313,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641313/headshot/67/current"
Tyler Anderson,Tyler,Anderson,/player/tyler-anderson-542881,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542881/headshot/67/current"
Elvis Andrus,Elvis,Andrus,/player/elvis-andrus-462101,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/462101/headshot/67/current"
Miguel Andújar,Miguel,Andújar,/player/miguel-andujar-609280,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/609280/headshot/67/current"
Mark Appel,Mark,Appel,/player/mark-appel-571446,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571446/headshot/67/current"
Aristides Aquino,Aristides,Aquino,/player/aristides-aquino-606157,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606157/headshot/67/current"
Jonathan Aranda,Jonathan,Aranda,/player/jonathan-aranda-666018,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666018/headshot/67/current"
Víctor Arano,Víctor,Arano,/player/victor-arano-644364,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/644364/headshot/67/current"
Jonathan Araúz,Jonathan,Araúz,/player/jonathan-arauz-660620,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660620/headshot/67/current"
Chris Archer,Chris,Archer,/player/chris-archer-502042,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/502042/headshot/67/current"
Orlando Arcia,Orlando,Arcia,/player/orlando-arcia-606115,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606115/headshot/67/current"
Nolan Arenado,Nolan,Arenado,/player/nolan-arenado-571448,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571448/headshot/67/current"
Gabriel Arias,Gabriel,Arias,/player/gabriel-arias-672356,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/672356/headshot/67/current"
Kohei Arihara,Kohei,Arihara,/player/kohei-arihara-685503,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/685503/headshot/67/current"
Shawn Armstrong,Shawn,Armstrong,/player/shawn-armstrong-542888,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542888/headshot/67/current"
Randy Arozarena,Randy,Arozarena,/player/randy-arozarena-668227,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668227/headshot/67/current"
Luis Arraez,Luis,Arraez,/player/luis-arraez-650333,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/650333/headshot/67/current"
Christian Arroyo,Christian,Arroyo,/player/christian-arroyo-624414,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624414/headshot/67/current"
Aaron Ashby,Aaron,Ashby,/player/aaron-ashby-676879,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676879/headshot/67/current"
Graham Ashcraft,Graham,Ashcraft,/player/graham-ashcraft-668933,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668933/headshot/67/current"
Javier Assad,Javier,Assad,/player/javier-assad-665871,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/665871/headshot/67/current"
Willians Astudillo,Willians,Astudillo,/player/willians-astudillo-553902,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/553902/headshot/67/current"
Pedro Avila,Pedro,Avila,/player/pedro-avila-658648,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/658648/headshot/67/current"
José Azocar,José,Azocar,/player/jose-azocar-640492,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/640492/headshot/67/current"
Akil Baddoo,Akil,Baddoo,/player/akil-baddoo-668731,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668731/headshot/67/current"
Harrison Bader,Harrison,Bader,/player/harrison-bader-664056,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/664056/headshot/67/current"
Ji Hwan Bae,Ji,Hwan Bae,/player/ji-hwan-bae-678225,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/678225/headshot/67/current"
Javier Báez,Javier,Báez,/player/javier-baez-595879,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595879/headshot/67/current"
Michel Baez,Michel,Baez,/player/michel-baez-673258,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/673258/headshot/67/current"
Pedro Báez,Pedro,Báez,/player/pedro-baez-520980,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/520980/headshot/67/current"
Bryan Baker,Bryan,Baker,/player/bryan-baker-641329,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641329/headshot/67/current"
Anthony Banda,Anthony,Banda,/player/anthony-banda-607455,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607455/headshot/67/current"
Tanner Banks,Tanner,Banks,/player/tanner-banks-621383,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621383/headshot/67/current"
Rylan Bannon,Rylan,Bannon,/player/rylan-bannon-676625,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676625/headshot/67/current"
Manny Bañuelos,Manny,Bañuelos,/player/manny-banuelos-544365,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/544365/headshot/67/current"
Daniel Bard,Daniel,Bard,/player/daniel-bard-453268,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/453268/headshot/67/current"
Luke Bard,Luke,Bard,/player/luke-bard-572703,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/572703/headshot/67/current"
Luke Barker,Luke,Barker,/player/luke-barker-673316,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/673316/headshot/67/current"
Joe Barlow,Joe,Barlow,/player/joe-barlow-669618,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669618/headshot/67/current"
Scott Barlow,Scott,Barlow,/player/scott-barlow-605130,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605130/headshot/67/current"
Austin Barnes,Austin,Barnes,/player/austin-barnes-605131,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605131/headshot/67/current"
Jacob Barnes,Jacob,Barnes,/player/jacob-barnes-606930,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/606930/headshot/67/current"
Matt Barnes,Matt,Barnes,/player/matt-barnes-598264,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/598264/headshot/67/current"
Tucker Barnhart,Tucker,Barnhart,/player/tucker-barnhart-571466,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571466/headshot/67/current"
Kyle Barraclough,Kyle,Barraclough,/player/kyle-barraclough-607457,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607457/headshot/67/current"
Tres Barrera,Tres,Barrera,/player/tres-barrera-668663,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/668663/headshot/67/current"
Luis Barrera,Luis,Barrera,/player/luis-barrera-642456,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642456/headshot/67/current"
Jose Barrero,Jose,Barrero,/player/jose-barrero-676480,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676480/headshot/67/current"
Jaime Barría,Jaime,Barría,/player/jaime-barria-642545,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642545/headshot/67/current"
Joey Bart,Joey,Bart,/player/joey-bart-663698,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/663698/headshot/67/current"
Anthony Bass,Anthony,Bass,/player/anthony-bass-542914,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542914/headshot/67/current"
Chris Bassitt,Chris,Bassitt,/player/chris-bassitt-605135,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605135/headshot/67/current"
Matthew Batten,Matthew,Batten,/player/matthew-batten-676946,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676946/headshot/67/current"
Brett Baty,Brett,Baty,/player/brett-baty-683146,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/683146/headshot/67/current"
Mike Baumann,Mike,Baumann,/player/mike-baumann-657508,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657508/headshot/67/current"
Félix Bautista,Félix,Bautista,/player/felix-bautista-642585,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/642585/headshot/67/current"
Shane Baz,Shane,Baz,/player/shane-baz-669358,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669358/headshot/67/current"
Eduard Bazardo,Eduard,Bazardo,/player/eduard-bazardo-660825,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/660825/headshot/67/current"
Jeremy Beasley,Jeremy,Beasley,/player/jeremy-beasley-676886,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/676886/headshot/67/current"
Matt Beaty,Matt,Beaty,/player/matt-beaty-607461,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/607461/headshot/67/current"
Tim Beckham,Tim,Beckham,/player/tim-beckham-542921,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542921/headshot/67/current"
David Bednar,David,Bednar,/player/david-bednar-670280,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/670280/headshot/67/current"
Tyler Beede,Tyler,Beede,/player/tyler-beede-595881,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/595881/headshot/67/current"
Jalen Beeks,Jalen,Beeks,/player/jalen-beeks-656222,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656222/headshot/67/current"
Seth Beer,Seth,Beer,/player/seth-beer-666179,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666179/headshot/67/current"
Josh Bell,Josh,Bell,/player/josh-bell-605137,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605137/headshot/67/current"
Andrew Bellatti,Andrew,Bellatti,/player/andrew-bellatti-571479,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/571479/headshot/67/current"
Cody Bellinger,Cody,Bellinger,/player/cody-bellinger-641355,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641355/headshot/67/current"
Brayan Bello,Brayan,Bello,/player/brayan-bello-678394,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/678394/headshot/67/current"
Brandon Belt,Brandon,Belt,/player/brandon-belt-474832,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/474832/headshot/67/current"
Anthony Bemboom,Anthony,Bemboom,/player/anthony-bemboom-621532,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621532/headshot/67/current"
Anthony Bender,Anthony,Bender,/player/anthony-bender-669622,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669622/headshot/67/current"
Andrew Benintendi,Andrew,Benintendi,/player/andrew-benintendi-643217,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/643217/headshot/67/current"
Will Benson,Will,Benson,/player/will-benson-666181,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666181/headshot/67/current"
Wynton Bernard,Wynton,Bernard,/player/wynton-bernard-592144,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/592144/headshot/67/current"
Brennan Bernardino,Brennan,Bernardino,/player/brennan-bernardino-657514,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/657514/headshot/67/current"
José Berríos,José,Berríos,/player/jose-berrios-621244,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/621244/headshot/67/current"
Jon Berti,Jon,Berti,/player/jon-berti-542932,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542932/headshot/67/current"
Christian Bethancourt,Christian,Bethancourt,/player/christian-bethancourt-542194,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/542194/headshot/67/current"
Mookie Betts,Mookie,Betts,/player/mookie-betts-605141,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/605141/headshot/67/current"
Bo Bichette,Bo,Bichette,/player/bo-bichette-666182,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/666182/headshot/67/current"
Phil Bickford,Phil,Bickford,/player/phil-bickford-641360,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/641360/headshot/67/current"
Shane Bieber,Shane,Bieber,/player/shane-bieber-669456,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/669456/headshot/67/current"
Brandon Bielak,Brandon,Bielak,/player/brandon-bielak-656232,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/656232/headshot/67/current"
Cavan Biggio,Cavan,Biggio,/player/cavan-biggio-624415,"https://img.mlbstatic.com/mlb-photos/image/upload/d_people:generic:headshot:67:current.png/w_213,q_auto:best/v1/people/624415/headshot/67/current"
